	station_id	stationname	date	daytype	rides	newDates
471412	40890	O'Hare Airport	08/04/2006	W	14103	2006-08-04
201155	40890	O'Hare Airport	08/05/2006	A	10137	2006-08-05
595305	40890	O'Hare Airport	08/06/2006	U	10034	2006-08-06
208887	40890	O'Hare Airport	08/07/2006	W	10969	2006-08-07
626510	40890	O'Hare Airport	08/08/2006	W	9773	2006-08-08
539124	40890	O'Hare Airport	08/09/2006	W	9694	2006-08-09
365889	40890	O'Hare Airport	08/10/2006	W	9955	2006-08-10
457600	40890	O'Hare Airport	08/11/2006	W	11905	2006-08-11
137294	40890	O'Hare Airport	08/12/2006	A	7738	2006-08-12
881950	40890	O'Hare Airport	08/13/2006	U	8925	2006-08-13
909398	40890	O'Hare Airport	08/14/2006	W	10450	2006-08-14
302282	40890	O'Hare Airport	08/15/2006	W	9557	2006-08-15
324181	40890	O'Hare Airport	08/16/2006	W	9905	2006-08-16
814763	40890	O'Hare Airport	08/17/2006	W	11004	2006-08-17
662099	40890	O'Hare Airport	08/18/2006	W	12001	2006-08-18
987477	40890	O'Hare Airport	08/19/2006	A	8512	2006-08-19
625406	40890	O'Hare Airport	08/20/2006	U	9350	2006-08-20
281628	40890	O'Hare Airport	08/21/2006	W	10658	2006-08-21
994079	40890	O'Hare Airport	08/22/2006	W	9612	2006-08-22
394718	40890	O'Hare Airport	08/23/2006	W	9578	2006-08-23
274485	40890	O'Hare Airport	08/24/2006	W	9857	2006-08-24
771021	40890	O'Hare Airport	08/25/2006	W	11048	2006-08-25
897218	40890	O'Hare Airport	08/26/2006	A	7808	2006-08-26
696071	40890	O'Hare Airport	08/27/2006	U	8735	2006-08-27
550134	40890	O'Hare Airport	08/28/2006	W	9364	2006-08-28
904941	40890	O'Hare Airport	08/29/2006	W	9009	2006-08-29
620232	40890	O'Hare Airport	08/30/2006	W	8800	2006-08-30
138976	40890	O'Hare Airport	08/31/2006	W	10176	2006-08-31
264368	40890	O'Hare Airport	09/01/2006	W	12749	2006-09-01
790448	40890	O'Hare Airport	09/02/2006	A	9296	2006-09-02
873744	40890	O'Hare Airport	09/03/2006	U	8067	2006-09-03
727751	40890	O'Hare Airport	09/04/2006	U	11120	2006-09-04
807751	40890	O'Hare Airport	09/05/2006	W	11222	2006-09-05
923430	40890	O'Hare Airport	09/06/2006	W	9812	2006-09-06
547356	40890	O'Hare Airport	09/07/2006	W	10455	2006-09-07
463916	40890	O'Hare Airport	09/08/2006	W	11674	2006-09-08
963083	40890	O'Hare Airport	09/09/2006	A	7858	2006-09-09
362297	40890	O'Hare Airport	09/10/2006	U	8511	2006-09-10
176968	40890	O'Hare Airport	09/11/2006	W	9621	2006-09-11
332235	40890	O'Hare Airport	09/12/2006	W	8997	2006-09-12
306362	40890	O'Hare Airport	09/13/2006	W	9585	2006-09-13
523619	40890	O'Hare Airport	09/14/2006	W	10435	2006-09-14
142154	40890	O'Hare Airport	09/15/2006	W	12126	2006-09-15
768169	40890	O'Hare Airport	09/16/2006	A	8126	2006-09-16
856612	40890	O'Hare Airport	09/17/2006	U	8795	2006-09-17
141218	40890	O'Hare Airport	09/18/2006	W	10537	2006-09-18
324721	40890	O'Hare Airport	09/19/2006	W	8769	2006-09-19
173234	40890	O'Hare Airport	09/20/2006	W	9366	2006-09-20
608391	40890	O'Hare Airport	09/21/2006	W	10048	2006-09-21
873846	40890	O'Hare Airport	09/22/2006	W	9572	2006-09-22
401464	40890	O'Hare Airport	09/23/2006	A	8171	2006-09-23
584053	40890	O'Hare Airport	09/24/2006	U	8538	2006-09-24
881923	40890	O'Hare Airport	09/25/2006	W	10229	2006-09-25
314922	40890	O'Hare Airport	09/26/2006	W	9037	2006-09-26
941441	40890	O'Hare Airport	09/27/2006	W	8965	2006-09-27
1001477	40890	O'Hare Airport	09/28/2006	W	10214	2006-09-28
297882	40890	O'Hare Airport	09/29/2006	W	11765	2006-09-29
174836	40890	O'Hare Airport	09/30/2006	A	7710	2006-09-30
861860	40890	O'Hare Airport	10/01/2006	U	8531	2006-10-01
140835	40890	O'Hare Airport	10/02/2006	W	8415	2006-10-02
491195	40890	O'Hare Airport	10/03/2006	W	10090	2006-10-03
357654	40890	O'Hare Airport	10/04/2006	W	8936	2006-10-04
277326	40890	O'Hare Airport	10/05/2006	W	10456	2006-10-05
390527	40890	O'Hare Airport	10/06/2006	W	12355	2006-10-06
414099	40890	O'Hare Airport	10/07/2006	A	8854	2006-10-07
200390	40890	O'Hare Airport	10/08/2006	U	9691	2006-10-08
803341	40890	O'Hare Airport	10/09/2006	W	10226	2006-10-09
261186	40890	O'Hare Airport	10/10/2006	W	9180	2006-10-10
904152	40890	O'Hare Airport	10/11/2006	W	9262	2006-10-11
854438	40890	O'Hare Airport	10/12/2006	W	10201	2006-10-12
577151	40890	O'Hare Airport	10/13/2006	W	11938	2006-10-13
867576	40890	O'Hare Airport	10/14/2006	A	8787	2006-10-14
168010	40890	O'Hare Airport	10/15/2006	U	9467	2006-10-15
945997	40890	O'Hare Airport	10/16/2006	W	9964	2006-10-16
271610	40890	O'Hare Airport	10/17/2006	W	9247	2006-10-17
250669	40890	O'Hare Airport	10/18/2006	W	9317	2006-10-18
432217	40890	O'Hare Airport	10/19/2006	W	11719	2006-10-19
257074	40890	O'Hare Airport	10/20/2006	W	14481	2006-10-20
477046	40890	O'Hare Airport	10/21/2006	A	9616	2006-10-21
665645	40890	O'Hare Airport	10/22/2006	U	10102	2006-10-22
958786	40890	O'Hare Airport	10/23/2006	W	10342	2006-10-23
140479	40890	O'Hare Airport	10/24/2006	W	8553	2006-10-24
840811	40890	O'Hare Airport	10/25/2006	W	9073	2006-10-25
721857	40890	O'Hare Airport	10/26/2006	W	9989	2006-10-26
658378	40890	O'Hare Airport	10/27/2006	W	11490	2006-10-27
852100	40890	O'Hare Airport	10/28/2006	A	8151	2006-10-28
258769	40890	O'Hare Airport	10/29/2006	U	9240	2006-10-29
544641	40890	O'Hare Airport	10/30/2006	W	10155	2006-10-30
814782	40890	O'Hare Airport	10/31/2006	W	8453	2006-10-31
762206	40890	O'Hare Airport	11/01/2006	W	9226	2006-11-01
740961	40890	O'Hare Airport	11/02/2006	W	10387	2006-11-02
838609	40890	O'Hare Airport	11/03/2006	W	11744	2006-11-03
698116	40890	O'Hare Airport	11/04/2006	A	7575	2006-11-04
343919	40890	O'Hare Airport	11/05/2006	U	8905	2006-11-05
431539	40890	O'Hare Airport	11/06/2006	W	9441	2006-11-06
1004264	40890	O'Hare Airport	11/07/2006	W	8429	2006-11-07
205866	40890	O'Hare Airport	11/08/2006	W	8955	2006-11-08
332472	40890	O'Hare Airport	11/09/2006	W	10551	2006-11-09
493320	40890	O'Hare Airport	11/10/2006	W	10611	2006-11-10
956608	40890	O'Hare Airport	11/11/2006	A	8779	2006-11-11
289100	40890	O'Hare Airport	11/12/2006	U	8571	2006-11-12
772988	40890	O'Hare Airport	11/13/2006	W	9504	2006-11-13
1006793	40890	O'Hare Airport	11/14/2006	W	8887	2006-11-14
345740	40890	O'Hare Airport	11/15/2006	W	8798	2006-11-15
166604	40890	O'Hare Airport	11/16/2006	W	10015	2006-11-16
407645	40890	O'Hare Airport	11/17/2006	W	11085	2006-11-17
1002097	40890	O'Hare Airport	11/18/2006	A	7484	2006-11-18
137763	40890	O'Hare Airport	11/19/2006	U	7941	2006-11-19
191415	40890	O'Hare Airport	11/20/2006	W	9010	2006-11-20
807702	40890	O'Hare Airport	11/21/2006	W	9175	2006-11-21
629339	40890	O'Hare Airport	11/22/2006	W	10568	2006-11-22
771940	40890	O'Hare Airport	11/23/2006	U	7060	2006-11-23
829588	40890	O'Hare Airport	11/24/2006	W	8759	2006-11-24
315343	40890	O'Hare Airport	11/25/2006	A	10300	2006-11-25
914430	40890	O'Hare Airport	11/26/2006	U	13257	2006-11-26
439508	40890	O'Hare Airport	11/27/2006	W	12886	2006-11-27
164615	40890	O'Hare Airport	11/28/2006	W	9456	2006-11-28
246229	40890	O'Hare Airport	11/29/2006	W	8685	2006-11-29
659602	40890	O'Hare Airport	11/30/2006	W	10018	2006-11-30
958788	40890	O'Hare Airport	12/01/2006	W	9005	2006-12-01
800961	40890	O'Hare Airport	12/02/2006	A	7816	2006-12-02
310489	40890	O'Hare Airport	12/03/2006	U	7039	2006-12-03
972212	40890	O'Hare Airport	12/04/2006	W	8584	2006-12-04
140023	40890	O'Hare Airport	12/05/2006	W	7980	2006-12-05
410769	40890	O'Hare Airport	12/06/2006	W	8114	2006-12-06
475789	40890	O'Hare Airport	12/07/2006	W	9455	2006-12-07
335530	40890	O'Hare Airport	12/08/2006	W	10411	2006-12-08
409627	40890	O'Hare Airport	12/09/2006	A	6884	2006-12-09
628940	40890	O'Hare Airport	12/10/2006	U	7485	2006-12-10
144581	40890	O'Hare Airport	12/11/2006	W	8804	2006-12-11
687367	40890	O'Hare Airport	12/12/2006	W	8079	2006-12-12
593807	40890	O'Hare Airport	12/13/2006	W	8897	2006-12-13
314843	40890	O'Hare Airport	12/14/2006	W	9385	2006-12-14
337939	40890	O'Hare Airport	12/15/2006	W	10182	2006-12-15
163517	40890	O'Hare Airport	12/16/2006	A	7199	2006-12-16
220827	40890	O'Hare Airport	12/17/2006	U	7916	2006-12-17
857277	40890	O'Hare Airport	12/18/2006	W	9226	2006-12-18
614428	40890	O'Hare Airport	12/19/2006	W	8997	2006-12-19
738033	40890	O'Hare Airport	12/20/2006	W	8772	2006-12-20
717556	40890	O'Hare Airport	12/21/2006	W	8607	2006-12-21
563006	40890	O'Hare Airport	12/22/2006	W	9737	2006-12-22
648367	40890	O'Hare Airport	12/23/2006	A	7385	2006-12-23
577131	40890	O'Hare Airport	12/24/2006	U	6173	2006-12-24
946023	40890	O'Hare Airport	12/25/2006	U	6666	2006-12-25
880249	40890	O'Hare Airport	12/26/2006	W	11066	2006-12-26
594118	40890	O'Hare Airport	12/27/2006	W	10712	2006-12-27
245171	40890	O'Hare Airport	12/28/2006	W	10378	2006-12-28
272378	40890	O'Hare Airport	12/29/2006	W	10344	2006-12-29
499365	40890	O'Hare Airport	12/30/2006	A	8811	2006-12-30
741998	40890	O'Hare Airport	12/31/2006	U	7372	2006-12-31
328592	40890	O'Hare Airport	01/01/2007	U	7787	2007-01-01
645576	40890	O'Hare Airport	01/02/2007	W	9420	2007-01-02
700407	40890	O'Hare Airport	01/03/2007	W	9281	2007-01-03
384554	40890	O'Hare Airport	01/04/2007	W	9618	2007-01-04
181828	40890	O'Hare Airport	01/05/2007	W	9714	2007-01-05
202933	40890	O'Hare Airport	01/06/2007	A	7024	2007-01-06
396726	40890	O'Hare Airport	01/07/2007	U	7409	2007-01-07
553141	40890	O'Hare Airport	01/08/2007	W	9028	2007-01-08
233874	40890	O'Hare Airport	01/09/2007	W	8128	2007-01-09
288887	40890	O'Hare Airport	01/10/2007	W	8349	2007-01-10
164401	40890	O'Hare Airport	01/11/2007	W	8386	2007-01-11
811475	40890	O'Hare Airport	01/12/2007	W	9423	2007-01-12
306789	40890	O'Hare Airport	01/13/2007	A	7576	2007-01-13
149828	40890	O'Hare Airport	01/14/2007	U	6891	2007-01-14
745167	40890	O'Hare Airport	01/15/2007	W	9141	2007-01-15
768101	40890	O'Hare Airport	01/16/2007	W	8698	2007-01-16
926148	40890	O'Hare Airport	01/17/2007	W	7995	2007-01-17
447480	40890	O'Hare Airport	01/18/2007	W	8127	2007-01-18
544331	40890	O'Hare Airport	01/19/2007	W	9733	2007-01-19
590523	40890	O'Hare Airport	01/20/2007	A	6869	2007-01-20
909099	40890	O'Hare Airport	01/21/2007	U	6760	2007-01-21
180257	40890	O'Hare Airport	01/22/2007	W	9142	2007-01-22
920169	40890	O'Hare Airport	01/23/2007	W	7778	2007-01-23
672538	40890	O'Hare Airport	01/24/2007	W	7786	2007-01-24
777097	40890	O'Hare Airport	01/25/2007	W	8335	2007-01-25
819898	40890	O'Hare Airport	01/26/2007	W	9066	2007-01-26
843026	40890	O'Hare Airport	01/27/2007	A	6187	2007-01-27
380539	40890	O'Hare Airport	01/28/2007	U	6908	2007-01-28
597462	40890	O'Hare Airport	01/29/2007	W	8266	2007-01-29
392594	40890	O'Hare Airport	01/30/2007	W	7388	2007-01-30
216734	40890	O'Hare Airport	01/31/2007	W	7314	2007-01-31
948766	40890	O'Hare Airport	02/01/2007	W	8105	2007-02-01
391218	40890	O'Hare Airport	02/02/2007	W	8935	2007-02-02
1014033	40890	O'Hare Airport	02/03/2007	A	6074	2007-02-03
911358	40890	O'Hare Airport	02/04/2007	U	6058	2007-02-04
902227	40890	O'Hare Airport	02/05/2007	W	7829	2007-02-05
683228	40890	O'Hare Airport	02/06/2007	W	7269	2007-02-06
965381	40890	O'Hare Airport	02/07/2007	W	7542	2007-02-07
532828	40890	O'Hare Airport	02/08/2007	W	8071	2007-02-08
954469	40890	O'Hare Airport	02/09/2007	W	9074	2007-02-09
342259	40890	O'Hare Airport	02/10/2007	A	6122	2007-02-10
591139	40890	O'Hare Airport	02/11/2007	U	6854	2007-02-11
845986	40890	O'Hare Airport	02/12/2007	W	8602	2007-02-12
224076	40890	O'Hare Airport	02/13/2007	W	7992	2007-02-13
271806	40890	O'Hare Airport	02/14/2007	W	7580	2007-02-14
253434	40890	O'Hare Airport	02/15/2007	W	8091	2007-02-15
449527	40890	O'Hare Airport	02/16/2007	W	9634	2007-02-16
973220	40890	O'Hare Airport	02/17/2007	A	6461	2007-02-17
862958	40890	O'Hare Airport	02/18/2007	U	6962	2007-02-18
859652	40890	O'Hare Airport	02/19/2007	W	9180	2007-02-19
209904	40890	O'Hare Airport	02/20/2007	W	8338	2007-02-20
684182	40890	O'Hare Airport	02/21/2007	W	8353	2007-02-21
828159	40890	O'Hare Airport	02/22/2007	W	9050	2007-02-22
523876	40890	O'Hare Airport	02/23/2007	W	9812	2007-02-23
153077	40890	O'Hare Airport	02/24/2007	A	7197	2007-02-24
627380	40890	O'Hare Airport	02/25/2007	U	7651	2007-02-25
602776	40890	O'Hare Airport	02/26/2007	W	9441	2007-02-26
845128	40890	O'Hare Airport	02/27/2007	W	8544	2007-02-27
392642	40890	O'Hare Airport	02/28/2007	W	8002	2007-02-28
905681	40890	O'Hare Airport	03/01/2007	W	8146	2007-03-01
926753	40890	O'Hare Airport	03/02/2007	W	9392	2007-03-02
505441	40890	O'Hare Airport	03/03/2007	A	7118	2007-03-03
714846	40890	O'Hare Airport	03/04/2007	U	7383	2007-03-04
951250	40890	O'Hare Airport	03/05/2007	W	9141	2007-03-05
223646	40890	O'Hare Airport	03/06/2007	W	7850	2007-03-06
222683	40890	O'Hare Airport	03/07/2007	W	8018	2007-03-07
270517	40890	O'Hare Airport	03/08/2007	W	9352	2007-03-08
759637	40890	O'Hare Airport	03/09/2007	W	9711	2007-03-09
685609	40890	O'Hare Airport	03/10/2007	A	7430	2007-03-10
955814	40890	O'Hare Airport	03/11/2007	U	7887	2007-03-11
437099	40890	O'Hare Airport	03/12/2007	W	9422	2007-03-12
658516	40890	O'Hare Airport	03/13/2007	W	8591	2007-03-13
855671	40890	O'Hare Airport	03/14/2007	W	8496	2007-03-14
658157	40890	O'Hare Airport	03/15/2007	W	9930	2007-03-15
992644	40890	O'Hare Airport	03/16/2007	W	11402	2007-03-16
908891	40890	O'Hare Airport	03/17/2007	A	7745	2007-03-17
828006	40890	O'Hare Airport	03/18/2007	U	7914	2007-03-18
874942	40890	O'Hare Airport	03/19/2007	W	9601	2007-03-19
736759	40890	O'Hare Airport	03/20/2007	W	8720	2007-03-20
925144	40890	O'Hare Airport	03/21/2007	W	8279	2007-03-21
259649	40890	O'Hare Airport	03/22/2007	W	10319	2007-03-22
489757	40890	O'Hare Airport	03/23/2007	W	9951	2007-03-23
964926	40890	O'Hare Airport	03/24/2007	A	8989	2007-03-24
297971	40890	O'Hare Airport	03/25/2007	U	9548	2007-03-25
827039	40890	O'Hare Airport	03/26/2007	W	10005	2007-03-26
782507	40890	O'Hare Airport	03/27/2007	W	8677	2007-03-27
798301	40890	O'Hare Airport	03/28/2007	W	8429	2007-03-28
778205	40890	O'Hare Airport	03/29/2007	W	9989	2007-03-29
937128	40890	O'Hare Airport	03/30/2007	W	10118	2007-03-30
685045	40890	O'Hare Airport	03/31/2007	A	6674	2007-03-31
238613	40890	O'Hare Airport	04/01/2007	U	6800	2007-04-01
297751	40890	O'Hare Airport	04/02/2007	W	9920	2007-04-02
981303	40890	O'Hare Airport	04/03/2007	W	8282	2007-04-03
772106	40890	O'Hare Airport	04/04/2007	W	8456	2007-04-04
866192	40890	O'Hare Airport	04/05/2007	W	9299	2007-04-05
553193	40890	O'Hare Airport	04/06/2007	W	9313	2007-04-06
187676	40890	O'Hare Airport	04/07/2007	A	6858	2007-04-07
313084	40890	O'Hare Airport	04/08/2007	U	8586	2007-04-08
789989	40890	O'Hare Airport	04/09/2007	W	10230	2007-04-09
402590	40890	O'Hare Airport	04/10/2007	W	8709	2007-04-10
272650	40890	O'Hare Airport	04/11/2007	W	8421	2007-04-11
277438	40890	O'Hare Airport	04/12/2007	W	9860	2007-04-12
867274	40890	O'Hare Airport	04/13/2007	W	10351	2007-04-13
208990	40890	O'Hare Airport	04/14/2007	A	6895	2007-04-14
231386	40890	O'Hare Airport	04/15/2007	U	7795	2007-04-15
994223	40890	O'Hare Airport	04/16/2007	W	9544	2007-04-16
532192	40890	O'Hare Airport	04/17/2007	W	8706	2007-04-17
708684	40890	O'Hare Airport	04/18/2007	W	8873	2007-04-18
544219	40890	O'Hare Airport	04/19/2007	W	9960	2007-04-19
447715	40890	O'Hare Airport	04/20/2007	W	11084	2007-04-20
734428	40890	O'Hare Airport	04/21/2007	A	7929	2007-04-21
780922	40890	O'Hare Airport	04/22/2007	U	8288	2007-04-22
611780	40890	O'Hare Airport	04/23/2007	W	9386	2007-04-23
676592	40890	O'Hare Airport	04/24/2007	W	8499	2007-04-24
300623	40890	O'Hare Airport	04/25/2007	W	8451	2007-04-25
878613	40890	O'Hare Airport	04/26/2007	W	9243	2007-04-26
673806	40890	O'Hare Airport	04/27/2007	W	10666	2007-04-27
156981	40890	O'Hare Airport	04/28/2007	A	7377	2007-04-28
420700	40890	O'Hare Airport	04/29/2007	U	8307	2007-04-29
356471	40890	O'Hare Airport	04/30/2007	W	9599	2007-04-30
559861	40890	O'Hare Airport	05/01/2007	W	8377	2007-05-01
847957	40890	O'Hare Airport	05/02/2007	W	8672	2007-05-02
960473	40890	O'Hare Airport	05/03/2007	W	9871	2007-05-03
518828	40890	O'Hare Airport	05/04/2007	W	10551	2007-05-04
685099	40890	O'Hare Airport	05/05/2007	A	7476	2007-05-05
404867	40890	O'Hare Airport	05/06/2007	U	8506	2007-05-06
393634	40890	O'Hare Airport	05/07/2007	W	9772	2007-05-07
341555	40890	O'Hare Airport	05/08/2007	W	8589	2007-05-08
867769	40890	O'Hare Airport	05/09/2007	W	9188	2007-05-09
733804	40890	O'Hare Airport	05/10/2007	W	9904	2007-05-10
686328	40890	O'Hare Airport	05/11/2007	W	10954	2007-05-11
480134	40890	O'Hare Airport	05/12/2007	A	7360	2007-05-12
302539	40890	O'Hare Airport	05/13/2007	U	8586	2007-05-13
390296	40890	O'Hare Airport	05/14/2007	W	9971	2007-05-14
525301	40890	O'Hare Airport	05/15/2007	W	8714	2007-05-15
361358	40890	O'Hare Airport	05/16/2007	W	9767	2007-05-16
265716	40890	O'Hare Airport	05/17/2007	W	10963	2007-05-17
899686	40890	O'Hare Airport	05/18/2007	W	11644	2007-05-18
274908	40890	O'Hare Airport	05/19/2007	A	8795	2007-05-19
645442	40890	O'Hare Airport	05/20/2007	U	9067	2007-05-20
203853	40890	O'Hare Airport	05/21/2007	W	10417	2007-05-21
284922	40890	O'Hare Airport	05/22/2007	W	9204	2007-05-22
772721	40890	O'Hare Airport	05/23/2007	W	9103	2007-05-23
495498	40890	O'Hare Airport	05/24/2007	W	9785	2007-05-24
969605	40890	O'Hare Airport	05/25/2007	W	12091	2007-05-25
859432	40890	O'Hare Airport	05/26/2007	A	8611	2007-05-26
376551	40890	O'Hare Airport	05/27/2007	U	7856	2007-05-27
192604	40890	O'Hare Airport	05/28/2007	U	10508	2007-05-28
690700	40890	O'Hare Airport	05/29/2007	W	10210	2007-05-29
386603	40890	O'Hare Airport	05/30/2007	W	9235	2007-05-30
901779	40890	O'Hare Airport	05/31/2007	W	9800	2007-05-31
615824	40890	O'Hare Airport	06/01/2007	W	10792	2007-06-01
920719	40890	O'Hare Airport	06/02/2007	A	8245	2007-06-02
917907	40890	O'Hare Airport	06/03/2007	U	8510	2007-06-03
312197	40890	O'Hare Airport	06/04/2007	W	9551	2007-06-04
731676	40890	O'Hare Airport	06/05/2007	W	9648	2007-06-05
772393	40890	O'Hare Airport	06/06/2007	W	9759	2007-06-06
219656	40890	O'Hare Airport	06/07/2007	W	10429	2007-06-07
850306	40890	O'Hare Airport	06/08/2007	W	11088	2007-06-08
625038	40890	O'Hare Airport	06/09/2007	A	8812	2007-06-09
604168	40890	O'Hare Airport	06/10/2007	U	9182	2007-06-10
714434	40890	O'Hare Airport	06/11/2007	W	10461	2007-06-11
505131	40890	O'Hare Airport	06/12/2007	W	9621	2007-06-12
811412	40890	O'Hare Airport	06/13/2007	W	10071	2007-06-13
366648	40890	O'Hare Airport	06/14/2007	W	10764	2007-06-14
742052	40890	O'Hare Airport	06/15/2007	W	11219	2007-06-15
542985	40890	O'Hare Airport	06/16/2007	A	7677	2007-06-16
587370	40890	O'Hare Airport	06/17/2007	U	8511	2007-06-17
431071	40890	O'Hare Airport	06/18/2007	W	9790	2007-06-18
991789	40890	O'Hare Airport	06/19/2007	W	9859	2007-06-19
911772	40890	O'Hare Airport	06/20/2007	W	9396	2007-06-20
218538	40890	O'Hare Airport	06/21/2007	W	10634	2007-06-21
816929	40890	O'Hare Airport	06/22/2007	W	11417	2007-06-22
871223	40890	O'Hare Airport	06/23/2007	A	7794	2007-06-23
355580	40890	O'Hare Airport	06/24/2007	U	8482	2007-06-24
546049	40890	O'Hare Airport	06/25/2007	W	10177	2007-06-25
254130	40890	O'Hare Airport	06/26/2007	W	9652	2007-06-26
463200	40890	O'Hare Airport	06/27/2007	W	9275	2007-06-27
462514	40890	O'Hare Airport	06/28/2007	W	10582	2007-06-28
534673	40890	O'Hare Airport	06/29/2007	W	11471	2007-06-29
806331	40890	O'Hare Airport	06/30/2007	A	8503	2007-06-30
955514	40890	O'Hare Airport	07/01/2007	U	8544	2007-07-01
179030	40890	O'Hare Airport	07/02/2007	W	9380	2007-07-02
942934	40890	O'Hare Airport	07/03/2007	W	9575	2007-07-03
404449	40890	O'Hare Airport	07/04/2007	U	7870	2007-07-04
422703	40890	O'Hare Airport	07/05/2007	W	9514	2007-07-05
159650	40890	O'Hare Airport	07/06/2007	W	10597	2007-07-06
371509	40890	O'Hare Airport	07/07/2007	A	8187	2007-07-07
524916	40890	O'Hare Airport	07/08/2007	U	9291	2007-07-08
703983	40890	O'Hare Airport	07/09/2007	W	9603	2007-07-09
704896	40890	O'Hare Airport	07/10/2007	W	9772	2007-07-10
252528	40890	O'Hare Airport	07/11/2007	W	10144	2007-07-11
386957	40890	O'Hare Airport	07/12/2007	W	11197	2007-07-12
808810	40890	O'Hare Airport	07/13/2007	W	12180	2007-07-13
453611	40890	O'Hare Airport	07/14/2007	A	8008	2007-07-14
804813	40890	O'Hare Airport	07/15/2007	U	8629	2007-07-15
764964	40890	O'Hare Airport	07/16/2007	W	10147	2007-07-16
432652	40890	O'Hare Airport	07/17/2007	W	9376	2007-07-17
288361	40890	O'Hare Airport	07/18/2007	W	9395	2007-07-18
595938	40890	O'Hare Airport	07/19/2007	W	10966	2007-07-19
147333	40890	O'Hare Airport	07/20/2007	W	11842	2007-07-20
982050	40890	O'Hare Airport	07/21/2007	A	8071	2007-07-21
894614	40890	O'Hare Airport	07/22/2007	U	8517	2007-07-22
891258	40890	O'Hare Airport	07/23/2007	W	10119	2007-07-23
701429	40890	O'Hare Airport	07/24/2007	W	9200	2007-07-24
142186	40890	O'Hare Airport	07/25/2007	W	9347	2007-07-25
862663	40890	O'Hare Airport	07/26/2007	W	9627	2007-07-26
310906	40890	O'Hare Airport	07/27/2007	W	11115	2007-07-27
237869	40890	O'Hare Airport	07/28/2007	A	8520	2007-07-28
520102	40890	O'Hare Airport	07/29/2007	U	8663	2007-07-29
351402	40890	O'Hare Airport	07/30/2007	W	10753	2007-07-30
379215	40890	O'Hare Airport	07/31/2007	W	9793	2007-07-31
569624	40890	O'Hare Airport	08/01/2007	W	10333	2007-08-01
586652	40890	O'Hare Airport	08/02/2007	W	12598	2007-08-02
906717	40890	O'Hare Airport	08/03/2007	W	13120	2007-08-03
319691	40890	O'Hare Airport	08/04/2007	A	9310	2007-08-04
347827	40890	O'Hare Airport	08/05/2007	U	8887	2007-08-05
444295	40890	O'Hare Airport	08/06/2007	W	10243	2007-08-06
387654	40890	O'Hare Airport	08/07/2007	W	9226	2007-08-07
811847	40890	O'Hare Airport	08/08/2007	W	9203	2007-08-08
811178	40890	O'Hare Airport	08/09/2007	W	10205	2007-08-09
584424	40890	O'Hare Airport	08/10/2007	W	11139	2007-08-10
608647	40890	O'Hare Airport	08/11/2007	A	7683	2007-08-11
803911	40890	O'Hare Airport	08/12/2007	U	8127	2007-08-12
341255	40890	O'Hare Airport	08/13/2007	W	10156	2007-08-13
399050	40890	O'Hare Airport	08/14/2007	W	9161	2007-08-14
